image_id,healthy,multiple_diseases,rust,scab
Train_988_contour,0,0,0,1
Train_988_cut,0,0,0,1
Train_988_gaus,0,0,0,1
Train_988_seg,0,0,0,1
Train_989_contour,1,0,0,0
Train_989_cut,1,0,0,0
Train_989_gaus,1,0,0,0
Train_989_seg,1,0,0,0
Train_990_contour,0,0,0,1
Train_990_cut,0,0,0,1
Train_990_gaus,0,0,0,1
Train_990_seg,0,0,0,1
Train_991_contour,0,0,0,1
Train_991_cut,0,0,0,1
Train_991_gaus,0,0,0,1
Train_991_seg,0,0,0,1
Train_992_contour,0,0,0,1
Train_992_cut,0,0,0,1
Train_992_gaus,0,0,0,1
Train_992_seg,0,0,0,1
Train_993_contour,0,0,0,1
Train_993_cut,0,0,0,1
Train_993_gaus,0,0,0,1
Train_993_seg,0,0,0,1
Train_994_contour,0,0,0,1
Train_994_cut,0,0,0,1
Train_994_gaus,0,0,0,1
Train_994_seg,0,0,0,1
Train_995_contour,0,0,1,0
Train_995_cut,0,0,1,0
Train_995_gaus,0,0,1,0
Train_995_seg,0,0,1,0
Train_996_contour,0,0,1,0
Train_996_cut,0,0,1,0
Train_996_gaus,0,0,1,0
Train_996_seg,0,0,1,0
Train_997_contour,0,0,0,1
Train_997_cut,0,0,0,1
Train_997_gaus,0,0,0,1
Train_997_seg,0,0,0,1
Train_998_contour,0,0,0,1
Train_998_cut,0,0,0,1
Train_998_gaus,0,0,0,1
Train_998_seg,0,0,0,1
Train_999_contour,0,0,1,0
Train_999_cut,0,0,1,0
Train_999_gaus,0,0,1,0
Train_999_seg,0,0,1,0
Train_1000_contour,0,0,1,0
Train_1000_cut,0,0,1,0
Train_1000_gaus,0,0,1,0
Train_1000_seg,0,0,1,0
Train_1001_contour,1,0,0,0
Train_1001_cut,1,0,0,0
Train_1001_gaus,1,0,0,0
Train_1001_seg,1,0,0,0
Train_1002_contour,1,0,0,0
Train_1002_cut,1,0,0,0
Train_1002_gaus,1,0,0,0
Train_1002_seg,1,0,0,0
Train_1003_contour,0,0,0,1
Train_1003_cut,0,0,0,1
Train_1003_gaus,0,0,0,1
Train_1003_seg,0,0,0,1
Train_1004_contour,1,0,0,0
Train_1004_cut,1,0,0,0
Train_1004_gaus,1,0,0,0
Train_1004_seg,1,0,0,0
Train_1005_contour,1,0,0,0
Train_1005_cut,1,0,0,0
Train_1005_gaus,1,0,0,0
Train_1005_seg,1,0,0,0
Train_1006_contour,0,0,0,1
Train_1006_cut,0,0,0,1
Train_1006_gaus,0,0,0,1
Train_1006_seg,0,0,0,1
Train_1007_contour,1,0,0,0
Train_1007_cut,1,0,0,0
Train_1007_gaus,1,0,0,0
Train_1007_seg,1,0,0,0
Train_1008_contour,0,0,0,1
Train_1008_cut,0,0,0,1
Train_1008_gaus,0,0,0,1
Train_1008_seg,0,0,0,1
Train_1009_contour,0,0,0,1
Train_1009_cut,0,0,0,1
Train_1009_gaus,0,0,0,1
Train_1009_seg,0,0,0,1
Train_1010_contour,0,0,0,1
Train_1010_cut,0,0,0,1
Train_1010_gaus,0,0,0,1
Train_1010_seg,0,0,0,1
Train_1011_contour,0,0,1,0
Train_1011_cut,0,0,1,0
Train_1011_gaus,0,0,1,0
Train_1011_seg,0,0,1,0
Train_1012_contour,1,0,0,0
Train_1012_cut,1,0,0,0
Train_1012_gaus,1,0,0,0
Train_1012_seg,1,0,0,0
Train_1013_contour,0,1,0,0
Train_1013_cut,0,1,0,0
Train_1013_gaus,0,1,0,0
Train_1013_seg,0,1,0,0
Train_1014_contour,1,0,0,0
Train_1014_cut,1,0,0,0
Train_1014_gaus,1,0,0,0
Train_1014_seg,1,0,0,0
Train_1015_contour,0,0,0,1
Train_1015_cut,0,0,0,1
Train_1015_gaus,0,0,0,1
Train_1015_seg,0,0,0,1
Train_1016_contour,0,0,0,1
Train_1016_cut,0,0,0,1
Train_1016_gaus,0,0,0,1
Train_1016_seg,0,0,0,1
Train_1017_contour,1,0,0,0
Train_1017_cut,1,0,0,0
Train_1017_gaus,1,0,0,0
Train_1017_seg,1,0,0,0
Train_1018_contour,0,1,0,0
Train_1018_cut,0,1,0,0
Train_1018_gaus,0,1,0,0
Train_1018_seg,0,1,0,0
Train_1019_contour,0,0,1,0
Train_1019_cut,0,0,1,0
Train_1019_gaus,0,0,1,0
Train_1019_seg,0,0,1,0
Train_1020_contour,1,0,0,0
Train_1020_cut,1,0,0,0
Train_1020_gaus,1,0,0,0
Train_1020_seg,1,0,0,0
Train_1021_contour,0,0,1,0
Train_1021_cut,0,0,1,0
Train_1021_gaus,0,0,1,0
Train_1021_seg,0,0,1,0
Train_1022_contour,0,0,1,0
Train_1022_cut,0,0,1,0
Train_1022_gaus,0,0,1,0
Train_1022_seg,0,0,1,0
Train_1023_contour,0,0,1,0
Train_1023_cut,0,0,1,0
Train_1023_gaus,0,0,1,0
Train_1023_seg,0,0,1,0
Train_1024_contour,0,0,0,1
Train_1024_cut,0,0,0,1
Train_1024_gaus,0,0,0,1
Train_1024_seg,0,0,0,1
Train_1025_contour,0,0,0,1
Train_1025_cut,0,0,0,1
Train_1025_gaus,0,0,0,1
Train_1025_seg,0,0,0,1
Train_1026_contour,0,0,0,1
Train_1026_cut,0,0,0,1
Train_1026_gaus,0,0,0,1
Train_1026_seg,0,0,0,1
Train_1027_contour,0,0,0,1
Train_1027_cut,0,0,0,1
Train_1027_gaus,0,0,0,1
Train_1027_seg,0,0,0,1
Train_1028_contour,0,1,0,0
Train_1028_cut,0,1,0,0
Train_1028_gaus,0,1,0,0
Train_1028_seg,0,1,0,0
Train_1029_contour,0,0,1,0
Train_1029_cut,0,0,1,0
Train_1029_gaus,0,0,1,0
Train_1029_seg,0,0,1,0
Train_1030_contour,0,0,1,0
Train_1030_cut,0,0,1,0
Train_1030_gaus,0,0,1,0
Train_1030_seg,0,0,1,0
Train_1031_contour,1,0,0,0
Train_1031_cut,1,0,0,0
Train_1031_gaus,1,0,0,0
Train_1031_seg,1,0,0,0
Train_1032_contour,0,0,0,1
Train_1032_cut,0,0,0,1
Train_1032_gaus,0,0,0,1
Train_1032_seg,0,0,0,1
Train_1033_contour,0,0,0,1
Train_1033_cut,0,0,0,1
Train_1033_gaus,0,0,0,1
Train_1033_seg,0,0,0,1
Train_1034_contour,1,0,0,0
Train_1034_cut,1,0,0,0
Train_1034_gaus,1,0,0,0
Train_1034_seg,1,0,0,0
Train_1035_contour,0,1,0,0
Train_1035_cut,0,1,0,0
Train_1035_gaus,0,1,0,0
Train_1035_seg,0,1,0,0
Train_1036_contour,0,0,0,1
Train_1036_cut,0,0,0,1
Train_1036_gaus,0,0,0,1
Train_1036_seg,0,0,0,1
Train_1037_contour,0,0,1,0
Train_1037_cut,0,0,1,0
Train_1037_gaus,0,0,1,0
Train_1037_seg,0,0,1,0
Train_1038_contour,0,0,0,1
Train_1038_cut,0,0,0,1
Train_1038_gaus,0,0,0,1
Train_1038_seg,0,0,0,1
Train_1039_contour,1,0,0,0
Train_1039_cut,1,0,0,0
Train_1039_gaus,1,0,0,0
Train_1039_seg,1,0,0,0
Train_1040_contour,0,0,1,0
Train_1040_cut,0,0,1,0
Train_1040_gaus,0,0,1,0
Train_1040_seg,0,0,1,0
Train_1041_contour,0,0,1,0
Train_1041_cut,0,0,1,0
Train_1041_gaus,0,0,1,0
Train_1041_seg,0,0,1,0
Train_1042_contour,0,0,0,1
Train_1042_cut,0,0,0,1
Train_1042_gaus,0,0,0,1
Train_1042_seg,0,0,0,1
Train_1043_contour,1,0,0,0
Train_1043_cut,1,0,0,0
Train_1043_gaus,1,0,0,0
Train_1043_seg,1,0,0,0
Train_1044_contour,1,0,0,0
Train_1044_cut,1,0,0,0
Train_1044_gaus,1,0,0,0
Train_1044_seg,1,0,0,0
Train_1045_contour,0,0,0,1
Train_1045_cut,0,0,0,1
Train_1045_gaus,0,0,0,1
Train_1045_seg,0,0,0,1
Train_1046_contour,0,1,0,0
Train_1046_cut,0,1,0,0
Train_1046_gaus,0,1,0,0
Train_1046_seg,0,1,0,0
Train_1047_contour,1,0,0,0
Train_1047_cut,1,0,0,0
Train_1047_gaus,1,0,0,0
Train_1047_seg,1,0,0,0
Train_1048_contour,0,0,1,0
Train_1048_cut,0,0,1,0
Train_1048_gaus,0,0,1,0
Train_1048_seg,0,0,1,0
Train_1049_contour,0,0,0,1
Train_1049_cut,0,0,0,1
Train_1049_gaus,0,0,0,1
Train_1049_seg,0,0,0,1
Train_1050_contour,0,1,0,0
Train_1050_cut,0,1,0,0
Train_1050_gaus,0,1,0,0
Train_1050_seg,0,1,0,0
Train_1051_contour,0,0,1,0
Train_1051_cut,0,0,1,0
Train_1051_gaus,0,0,1,0
Train_1051_seg,0,0,1,0
Train_1052_contour,0,0,0,1
Train_1052_cut,0,0,0,1
Train_1052_gaus,0,0,0,1
Train_1052_seg,0,0,0,1
Train_1053_contour,0,0,1,0
Train_1053_cut,0,0,1,0
Train_1053_gaus,0,0,1,0
Train_1053_seg,0,0,1,0
Train_1054_contour,1,0,0,0
Train_1054_cut,1,0,0,0
Train_1054_gaus,1,0,0,0
Train_1054_seg,1,0,0,0
Train_1055_contour,1,0,0,0
Train_1055_cut,1,0,0,0
Train_1055_gaus,1,0,0,0
Train_1055_seg,1,0,0,0
Train_1056_contour,0,0,0,1
Train_1056_cut,0,0,0,1
Train_1056_gaus,0,0,0,1
Train_1056_seg,0,0,0,1
Train_1057_contour,0,0,1,0
Train_1057_cut,0,0,1,0
Train_1057_gaus,0,0,1,0
Train_1057_seg,0,0,1,0
Train_1058_contour,1,0,0,0
Train_1058_cut,1,0,0,0
Train_1058_gaus,1,0,0,0
Train_1058_seg,1,0,0,0
Train_1059_contour,0,0,0,1
Train_1059_cut,0,0,0,1
Train_1059_gaus,0,0,0,1
Train_1059_seg,0,0,0,1
Train_1060_contour,0,0,1,0
Train_1060_cut,0,0,1,0
Train_1060_gaus,0,0,1,0
Train_1060_seg,0,0,1,0
Train_1061_contour,0,0,0,1
Train_1061_cut,0,0,0,1
Train_1061_gaus,0,0,0,1
Train_1061_seg,0,0,0,1
Train_1062_contour,0,0,0,1
Train_1062_cut,0,0,0,1
Train_1062_gaus,0,0,0,1
Train_1062_seg,0,0,0,1
Train_1063_contour,0,0,1,0
Train_1063_cut,0,0,1,0
Train_1063_gaus,0,0,1,0
Train_1063_seg,0,0,1,0
Train_1064_contour,0,0,1,0
Train_1064_cut,0,0,1,0
Train_1064_gaus,0,0,1,0
Train_1064_seg,0,0,1,0
Train_1065_contour,0,0,0,1
Train_1065_cut,0,0,0,1
Train_1065_gaus,0,0,0,1
Train_1065_seg,0,0,0,1
Train_1066_contour,1,0,0,0
Train_1066_cut,1,0,0,0
Train_1066_gaus,1,0,0,0
Train_1066_seg,1,0,0,0
Train_1067_contour,1,0,0,0
Train_1067_cut,1,0,0,0
Train_1067_gaus,1,0,0,0
Train_1067_seg,1,0,0,0
Train_1068_contour,0,0,1,0
Train_1068_cut,0,0,1,0
Train_1068_gaus,0,0,1,0
Train_1068_seg,0,0,1,0
Train_1069_contour,0,0,1,0
Train_1069_cut,0,0,1,0
Train_1069_gaus,0,0,1,0
Train_1069_seg,0,0,1,0
Train_1070_contour,0,0,1,0
Train_1070_cut,0,0,1,0
Train_1070_gaus,0,0,1,0
Train_1070_seg,0,0,1,0
Train_1071_contour,0,0,1,0
Train_1071_cut,0,0,1,0
Train_1071_gaus,0,0,1,0
Train_1071_seg,0,0,1,0
Train_1072_contour,1,0,0,0
Train_1072_cut,1,0,0,0
Train_1072_gaus,1,0,0,0
Train_1072_seg,1,0,0,0
Train_1073_contour,0,0,1,0
Train_1073_cut,0,0,1,0
Train_1073_gaus,0,0,1,0
Train_1073_seg,0,0,1,0
Train_1074_contour,0,0,0,1
Train_1074_cut,0,0,0,1
Train_1074_gaus,0,0,0,1
Train_1074_seg,0,0,0,1
Train_1075_contour,0,0,0,1
Train_1075_cut,0,0,0,1
Train_1075_gaus,0,0,0,1
Train_1075_seg,0,0,0,1
Train_1076_contour,0,0,0,1
Train_1076_cut,0,0,0,1
Train_1076_gaus,0,0,0,1
Train_1076_seg,0,0,0,1
Train_1077_contour,0,0,0,1
Train_1077_cut,0,0,0,1
Train_1077_gaus,0,0,0,1
Train_1077_seg,0,0,0,1
Train_1078_contour,0,0,1,0
Train_1078_cut,0,0,1,0
Train_1078_gaus,0,0,1,0
Train_1078_seg,0,0,1,0
Train_1079_contour,1,0,0,0
Train_1079_cut,1,0,0,0
Train_1079_gaus,1,0,0,0
Train_1079_seg,1,0,0,0
Train_1080_contour,1,0,0,0
Train_1080_cut,1,0,0,0
Train_1080_gaus,1,0,0,0
Train_1080_seg,1,0,0,0
Train_1081_contour,0,0,1,0
Train_1081_cut,0,0,1,0
Train_1081_gaus,0,0,1,0
Train_1081_seg,0,0,1,0
Train_1082_contour,1,0,0,0
Train_1082_cut,1,0,0,0
Train_1082_gaus,1,0,0,0
Train_1082_seg,1,0,0,0
Train_1083_contour,0,0,0,1
Train_1083_cut,0,0,0,1
Train_1083_gaus,0,0,0,1
Train_1083_seg,0,0,0,1
Train_1084_contour,0,0,1,0
Train_1084_cut,0,0,1,0
Train_1084_gaus,0,0,1,0
Train_1084_seg,0,0,1,0
Train_1085_contour,1,0,0,0
Train_1085_cut,1,0,0,0
Train_1085_gaus,1,0,0,0
Train_1085_seg,1,0,0,0
Train_1086_contour,1,0,0,0
Train_1086_cut,1,0,0,0
Train_1086_gaus,1,0,0,0
Train_1086_seg,1,0,0,0
Train_1087_contour,0,0,1,0
Train_1087_cut,0,0,1,0
Train_1087_gaus,0,0,1,0
Train_1087_seg,0,0,1,0
Train_1088_contour,0,0,0,1
Train_1088_cut,0,0,0,1
Train_1088_gaus,0,0,0,1
Train_1088_seg,0,0,0,1
Train_1089_contour,0,0,0,1
Train_1089_cut,0,0,0,1
Train_1089_gaus,0,0,0,1
Train_1089_seg,0,0,0,1
Train_1090_contour,0,0,0,1
Train_1090_cut,0,0,0,1
Train_1090_gaus,0,0,0,1
Train_1090_seg,0,0,0,1
Train_1091_contour,1,0,0,0
Train_1091_cut,1,0,0,0
Train_1091_gaus,1,0,0,0
Train_1091_seg,1,0,0,0
Train_1092_contour,1,0,0,0
Train_1092_cut,1,0,0,0
Train_1092_gaus,1,0,0,0
Train_1092_seg,1,0,0,0
Train_1093_contour,0,0,1,0
Train_1093_cut,0,0,1,0
Train_1093_gaus,0,0,1,0
Train_1093_seg,0,0,1,0
Train_1094_contour,0,0,0,1
Train_1094_cut,0,0,0,1
Train_1094_gaus,0,0,0,1
Train_1094_seg,0,0,0,1
Train_1095_contour,0,0,0,1
Train_1095_cut,0,0,0,1
Train_1095_gaus,0,0,0,1
Train_1095_seg,0,0,0,1
Train_1096_contour,0,0,1,0
Train_1096_cut,0,0,1,0
Train_1096_gaus,0,0,1,0
Train_1096_seg,0,0,1,0
Train_1097_contour,1,0,0,0
Train_1097_cut,1,0,0,0
Train_1097_gaus,1,0,0,0
Train_1097_seg,1,0,0,0
Train_1098_contour,0,0,0,1
Train_1098_cut,0,0,0,1
Train_1098_gaus,0,0,0,1
Train_1098_seg,0,0,0,1
Train_1099_contour,0,0,0,1
Train_1099_cut,0,0,0,1
Train_1099_gaus,0,0,0,1
Train_1099_seg,0,0,0,1
Train_1100_contour,0,0,0,1
Train_1100_cut,0,0,0,1
Train_1100_gaus,0,0,0,1
Train_1100_seg,0,0,0,1
Train_1101_contour,1,0,0,0
Train_1101_cut,1,0,0,0
Train_1101_gaus,1,0,0,0
Train_1101_seg,1,0,0,0
Train_1102_contour,0,0,1,0
Train_1102_cut,0,0,1,0
Train_1102_gaus,0,0,1,0
Train_1102_seg,0,0,1,0
Train_1103_contour,1,0,0,0
Train_1103_cut,1,0,0,0
Train_1103_gaus,1,0,0,0
Train_1103_seg,1,0,0,0
Train_1104_contour,0,0,0,1
Train_1104_cut,0,0,0,1
Train_1104_gaus,0,0,0,1
Train_1104_seg,0,0,0,1
Train_1105_contour,0,0,1,0
Train_1105_cut,0,0,1,0
Train_1105_gaus,0,0,1,0
Train_1105_seg,0,0,1,0
Train_1106_contour,0,0,1,0
Train_1106_cut,0,0,1,0
Train_1106_gaus,0,0,1,0
Train_1106_seg,0,0,1,0
Train_1107_contour,0,0,0,1
Train_1107_cut,0,0,0,1
Train_1107_gaus,0,0,0,1
Train_1107_seg,0,0,0,1
Train_1108_contour,0,0,1,0
Train_1108_cut,0,0,1,0
Train_1108_gaus,0,0,1,0
Train_1108_seg,0,0,1,0
Train_1109_contour,0,0,0,1
Train_1109_cut,0,0,0,1
Train_1109_gaus,0,0,0,1
Train_1109_seg,0,0,0,1
Train_1110_contour,1,0,0,0
Train_1110_cut,1,0,0,0
Train_1110_gaus,1,0,0,0
Train_1110_seg,1,0,0,0
Train_1111_contour,0,0,1,0
Train_1111_cut,0,0,1,0
Train_1111_gaus,0,0,1,0
Train_1111_seg,0,0,1,0
Train_1112_contour,0,0,1,0
Train_1112_cut,0,0,1,0
Train_1112_gaus,0,0,1,0
Train_1112_seg,0,0,1,0
Train_1113_contour,0,0,1,0
Train_1113_cut,0,0,1,0
Train_1113_gaus,0,0,1,0
Train_1113_seg,0,0,1,0
Train_1114_contour,1,0,0,0
Train_1114_cut,1,0,0,0
Train_1114_gaus,1,0,0,0
Train_1114_seg,1,0,0,0
Train_1115_contour,1,0,0,0
Train_1115_cut,1,0,0,0
Train_1115_gaus,1,0,0,0
Train_1115_seg,1,0,0,0
Train_1116_contour,0,0,1,0
Train_1116_cut,0,0,1,0
Train_1116_gaus,0,0,1,0
Train_1116_seg,0,0,1,0
Train_1117_contour,1,0,0,0
Train_1117_cut,1,0,0,0
Train_1117_gaus,1,0,0,0
Train_1117_seg,1,0,0,0
Train_1118_contour,0,0,1,0
Train_1118_cut,0,0,1,0
Train_1118_gaus,0,0,1,0
Train_1118_seg,0,0,1,0
Train_1119_contour,0,1,0,0
Train_1119_cut,0,1,0,0
Train_1119_gaus,0,1,0,0
Train_1119_seg,0,1,0,0
Train_1120_contour,0,0,0,1
Train_1120_cut,0,0,0,1
Train_1120_gaus,0,0,0,1
Train_1120_seg,0,0,0,1
Train_1121_contour,0,0,1,0
Train_1121_cut,0,0,1,0
Train_1121_gaus,0,0,1,0
Train_1121_seg,0,0,1,0
Train_1122_contour,0,0,1,0
Train_1122_cut,0,0,1,0
Train_1122_gaus,0,0,1,0
Train_1122_seg,0,0,1,0
Train_1123_contour,1,0,0,0
Train_1123_cut,1,0,0,0
Train_1123_gaus,1,0,0,0
Train_1123_seg,1,0,0,0
Train_1124_contour,0,0,0,1
Train_1124_cut,0,0,0,1
Train_1124_gaus,0,0,0,1
Train_1124_seg,0,0,0,1
Train_1125_contour,0,0,1,0
Train_1125_cut,0,0,1,0
Train_1125_gaus,0,0,1,0
Train_1125_seg,0,0,1,0
Train_1126_contour,0,0,1,0
Train_1126_cut,0,0,1,0
Train_1126_gaus,0,0,1,0
Train_1126_seg,0,0,1,0
Train_1127_contour,0,0,0,1
Train_1127_cut,0,0,0,1
Train_1127_gaus,0,0,0,1
Train_1127_seg,0,0,0,1
Train_1128_contour,0,0,0,1
Train_1128_cut,0,0,0,1
Train_1128_gaus,0,0,0,1
Train_1128_seg,0,0,0,1
Train_1129_contour,0,1,0,0
Train_1129_cut,0,1,0,0
Train_1129_gaus,0,1,0,0
Train_1129_seg,0,1,0,0
Train_1130_contour,0,0,0,1
Train_1130_cut,0,0,0,1
Train_1130_gaus,0,0,0,1
Train_1130_seg,0,0,0,1
Train_1131_contour,1,0,0,0
Train_1131_cut,1,0,0,0
Train_1131_gaus,1,0,0,0
Train_1131_seg,1,0,0,0
Train_1132_contour,0,0,0,1
Train_1132_cut,0,0,0,1
Train_1132_gaus,0,0,0,1
Train_1132_seg,0,0,0,1
Train_1133_contour,1,0,0,0
Train_1133_cut,1,0,0,0
Train_1133_gaus,1,0,0,0
Train_1133_seg,1,0,0,0
Train_1134_contour,0,1,0,0
Train_1134_cut,0,1,0,0
Train_1134_gaus,0,1,0,0
Train_1134_seg,0,1,0,0
Train_1135_contour,0,0,0,1
Train_1135_cut,0,0,0,1
Train_1135_gaus,0,0,0,1
Train_1135_seg,0,0,0,1
Train_1136_contour,0,0,0,1
Train_1136_cut,0,0,0,1
Train_1136_gaus,0,0,0,1
Train_1136_seg,0,0,0,1
Train_1137_contour,0,0,0,1
Train_1137_cut,0,0,0,1
Train_1137_gaus,0,0,0,1
Train_1137_seg,0,0,0,1
Train_1138_contour,0,0,1,0
Train_1138_cut,0,0,1,0
Train_1138_gaus,0,0,1,0
Train_1138_seg,0,0,1,0
Train_1139_contour,1,0,0,0
Train_1139_cut,1,0,0,0
Train_1139_gaus,1,0,0,0
Train_1139_seg,1,0,0,0
Train_1140_contour,0,0,0,1
Train_1140_cut,0,0,0,1
Train_1140_gaus,0,0,0,1
Train_1140_seg,0,0,0,1
Train_1141_contour,1,0,0,0
Train_1141_cut,1,0,0,0
Train_1141_gaus,1,0,0,0
Train_1141_seg,1,0,0,0
Train_1142_contour,0,0,1,0
Train_1142_cut,0,0,1,0
Train_1142_gaus,0,0,1,0
Train_1142_seg,0,0,1,0
Train_1143_contour,0,0,0,1
Train_1143_cut,0,0,0,1
Train_1143_gaus,0,0,0,1
Train_1143_seg,0,0,0,1
Train_1144_contour,0,0,1,0
Train_1144_cut,0,0,1,0
Train_1144_gaus,0,0,1,0
Train_1144_seg,0,0,1,0
Train_1145_contour,0,0,1,0
Train_1145_cut,0,0,1,0
Train_1145_gaus,0,0,1,0
Train_1145_seg,0,0,1,0
Train_1146_contour,1,0,0,0
Train_1146_cut,1,0,0,0
Train_1146_gaus,1,0,0,0
Train_1146_seg,1,0,0,0
Train_1147_contour,0,0,1,0
Train_1147_cut,0,0,1,0
Train_1147_gaus,0,0,1,0
Train_1147_seg,0,0,1,0
Train_1148_contour,0,0,1,0
Train_1148_cut,0,0,1,0
Train_1148_gaus,0,0,1,0
Train_1148_seg,0,0,1,0
Train_1149_contour,0,0,1,0
Train_1149_cut,0,0,1,0
Train_1149_gaus,0,0,1,0
Train_1149_seg,0,0,1,0
Train_1150_contour,0,0,1,0
Train_1150_cut,0,0,1,0
Train_1150_gaus,0,0,1,0
Train_1150_seg,0,0,1,0
Train_1151_contour,1,0,0,0
Train_1151_cut,1,0,0,0
Train_1151_gaus,1,0,0,0
Train_1151_seg,1,0,0,0
Train_1152_contour,0,0,0,1
Train_1152_cut,0,0,0,1
Train_1152_gaus,0,0,0,1
Train_1152_seg,0,0,0,1
Train_1153_contour,1,0,0,0
Train_1153_cut,1,0,0,0
Train_1153_gaus,1,0,0,0
Train_1153_seg,1,0,0,0
Train_1154_contour,0,0,1,0
Train_1154_cut,0,0,1,0
Train_1154_gaus,0,0,1,0
Train_1154_seg,0,0,1,0
Train_1155_contour,0,0,0,1
Train_1155_cut,0,0,0,1
Train_1155_gaus,0,0,0,1
Train_1155_seg,0,0,0,1
Train_1156_contour,0,0,0,1
Train_1156_cut,0,0,0,1
Train_1156_gaus,0,0,0,1
Train_1156_seg,0,0,0,1
Train_1157_contour,0,0,0,1
Train_1157_cut,0,0,0,1
Train_1157_gaus,0,0,0,1
Train_1157_seg,0,0,0,1
Train_1158_contour,0,0,1,0
Train_1158_cut,0,0,1,0
Train_1158_gaus,0,0,1,0
Train_1158_seg,0,0,1,0
Train_1159_contour,1,0,0,0
Train_1159_cut,1,0,0,0
Train_1159_gaus,1,0,0,0
Train_1159_seg,1,0,0,0
Train_1160_contour,1,0,0,0
Train_1160_cut,1,0,0,0
Train_1160_gaus,1,0,0,0
Train_1160_seg,1,0,0,0
Train_1161_contour,0,1,0,0
Train_1161_cut,0,1,0,0
Train_1161_gaus,0,1,0,0
Train_1161_seg,0,1,0,0
Train_1162_contour,0,0,0,1
Train_1162_cut,0,0,0,1
Train_1162_gaus,0,0,0,1
Train_1162_seg,0,0,0,1
Train_1163_contour,0,0,1,0
Train_1163_cut,0,0,1,0
Train_1163_gaus,0,0,1,0
Train_1163_seg,0,0,1,0
Train_1164_contour,1,0,0,0
Train_1164_cut,1,0,0,0
Train_1164_gaus,1,0,0,0
Train_1164_seg,1,0,0,0
Train_1165_contour,0,0,1,0
Train_1165_cut,0,0,1,0
Train_1165_gaus,0,0,1,0
Train_1165_seg,0,0,1,0
Train_1166_contour,0,0,0,1
Train_1166_cut,0,0,0,1
Train_1166_gaus,0,0,0,1
Train_1166_seg,0,0,0,1
Train_1167_contour,0,0,0,1
Train_1167_cut,0,0,0,1
Train_1167_gaus,0,0,0,1
Train_1167_seg,0,0,0,1
Train_1168_contour,0,0,0,1
Train_1168_cut,0,0,0,1
Train_1168_gaus,0,0,0,1
Train_1168_seg,0,0,0,1
Train_1169_contour,0,0,1,0
Train_1169_cut,0,0,1,0
Train_1169_gaus,0,0,1,0
Train_1169_seg,0,0,1,0
Train_1170_contour,0,0,0,1
Train_1170_cut,0,0,0,1
Train_1170_gaus,0,0,0,1
Train_1170_seg,0,0,0,1
Train_1171_contour,1,0,0,0
Train_1171_cut,1,0,0,0
Train_1171_gaus,1,0,0,0
Train_1171_seg,1,0,0,0
Train_1172_contour,0,0,0,1
Train_1172_cut,0,0,0,1
Train_1172_gaus,0,0,0,1
Train_1172_seg,0,0,0,1
Train_1173_contour,0,1,0,0
Train_1173_cut,0,1,0,0
Train_1173_gaus,0,1,0,0
Train_1173_seg,0,1,0,0
Train_1174_contour,0,0,0,1
Train_1174_cut,0,0,0,1
Train_1174_gaus,0,0,0,1
Train_1174_seg,0,0,0,1
Train_1175_contour,0,0,1,0
Train_1175_cut,0,0,1,0
Train_1175_gaus,0,0,1,0
Train_1175_seg,0,0,1,0
Train_1176_contour,1,0,0,0
Train_1176_cut,1,0,0,0
Train_1176_gaus,1,0,0,0
Train_1176_seg,1,0,0,0
Train_1177_contour,0,0,1,0
Train_1177_cut,0,0,1,0
Train_1177_gaus,0,0,1,0
Train_1177_seg,0,0,1,0
Train_1178_contour,0,0,0,1
Train_1178_cut,0,0,0,1
Train_1178_gaus,0,0,0,1
Train_1178_seg,0,0,0,1
Train_1179_contour,0,0,1,0
Train_1179_cut,0,0,1,0
Train_1179_gaus,0,0,1,0
Train_1179_seg,0,0,1,0
Train_1180_contour,1,0,0,0
Train_1180_cut,1,0,0,0
Train_1180_gaus,1,0,0,0
Train_1180_seg,1,0,0,0
Train_1181_contour,0,0,0,1
Train_1181_cut,0,0,0,1
Train_1181_gaus,0,0,0,1
Train_1181_seg,0,0,0,1
Train_1182_contour,0,0,0,1
Train_1182_cut,0,0,0,1
Train_1182_gaus,0,0,0,1
Train_1182_seg,0,0,0,1
Train_1183_contour,0,0,0,1
Train_1183_cut,0,0,0,1
Train_1183_gaus,0,0,0,1
Train_1183_seg,0,0,0,1
Train_1184_contour,0,0,1,0
Train_1184_cut,0,0,1,0
Train_1184_gaus,0,0,1,0
Train_1184_seg,0,0,1,0
Train_1185_contour,0,0,1,0
Train_1185_cut,0,0,1,0
Train_1185_gaus,0,0,1,0
Train_1185_seg,0,0,1,0
Train_1186_contour,1,0,0,0
Train_1186_cut,1,0,0,0
Train_1186_gaus,1,0,0,0
Train_1186_seg,1,0,0,0
Train_1187_contour,0,0,1,0
Train_1187_cut,0,0,1,0
Train_1187_gaus,0,0,1,0
Train_1187_seg,0,0,1,0
Train_1188_contour,0,0,0,1
Train_1188_cut,0,0,0,1
Train_1188_gaus,0,0,0,1
Train_1188_seg,0,0,0,1
Train_1189_contour,0,0,1,0
Train_1189_cut,0,0,1,0
Train_1189_gaus,0,0,1,0
Train_1189_seg,0,0,1,0
Train_1190_contour,0,0,0,1
Train_1190_cut,0,0,0,1
Train_1190_gaus,0,0,0,1
Train_1190_seg,0,0,0,1
Train_1191_contour,0,0,1,0
